exposure	label	group1	group2	effect_estimate	lower_ci	upper_ci	pvalue
WHR	Isoleucine	Amino acids	Branched-chain amino acids	0.148820715237614	0.027468116813347	0.270173313661881	0.0162325151258498
WHR	Total cholesterol in large HDL	Lipoprotein subclasses	Large HDL	-0.187963316518057	-0.339353638471993	-0.036572994564121	0.0149537031177614
WHR	Cholesterol esters in large HDL	Lipoprotein subclasses	Large HDL	-0.161805121736385	-0.313214155161179	-0.0103960883115914	0.036208517776019
WHR	Free cholesterol in large HDL	Lipoprotein subclasses	Large HDL	-0.199076275679759	-0.350638188647989	-0.0475143627115293	0.0100397809288631
WHR	Total lipids in large HDL	Lipoprotein subclasses	Large HDL	-0.141628289297963	-0.299421695473336	0.0161651168774096	0.0785421595544355
WHR	Concentration of large HDL particles	Lipoprotein subclasses	Large HDL	-0.132921194554118	-0.291379614322109	0.0255372252138726	0.100150265094498
WHR	Phospholipids in large HDL	Lipoprotein subclasses	Large HDL	-0.123759070062426	-0.283686125019563	0.0361679848947114	0.129332315702629
WHR	Total cholesterol in large LDL	Lipoprotein subclasses	Large LDL	0.170010416570525	0.0551686176093225	0.284852215531728	0.0037130918770889
WHR	Cholesterol esters in large VLDL	Lipoprotein subclasses	Large VLDL	0.176963693757904	0.0510742426309065	0.302853144884901	0.00586587975996686
WHR	Free cholesterol in large LDL	Lipoprotein subclasses	Large LDL	0.171935687071189	0.0612132602394406	0.282658113902937	0.0023377156955323
WHR	Total lipids in large LDL	Lipoprotein subclasses	Large LDL	0.194221142478371	0.0714773452576328	0.316964939699109	0.00192630035783873
WHR	Concentration of large LDL particles	Lipoprotein subclasses	Large LDL	0.20181676606647	0.079648362898573	0.323985169234367	0.00120441378267286
WHR	Phospholipids in large LDL	Lipoprotein subclasses	Large LDL	0.182084802915137	0.0698535886139284	0.294316017216346	0.0014731602963367
WHR	Total cholesterol in large VLDL	Lipoprotein subclasses	Large VLDL	0.1788097063152	0.0521042468441012	0.305515165786299	0.00567489145839056
WHR	Cholesterol esters in large VLDL	Lipoprotein subclasses	Large VLDL	0.142529079128493	0.000280815217673175	0.284777343039313	0.0495452536539916
WHR	Free cholesterol in large VLDL	Lipoprotein subclasses	Large VLDL	0.177879306338499	0.0544700878369224	0.301288524840076	0.00472657936778526
WHR	Total lipids in large VLDL	Lipoprotein subclasses	Large VLDL	0.168016813351652	0.047401060600289	0.288632566103015	0.00632834555453278
WHR	Concentration of large VLDL particles	Lipoprotein subclasses	Large VLDL	0.160357149219749	0.0390302489689549	0.281684049470543	0.00958304772828986
WHR	Phospholipids in large VLDL	Lipoprotein subclasses	Large VLDL	0.15517435560138	0.0365879535946408	0.273760757608119	0.0103257037451117
WHR	Triglycerides in large VLDL	Lipoprotein subclasses	Large VLDL	0.16375271377804	0.0501615797578981	0.277343847798182	0.00472022573712047
WHR	18:2, linoleic acid	Fatty acids	Fatty acids	0.0587458563930354	-0.082423671799585	0.199915384585656	0.414712692628979
WHR	Lactate	Glycolysis related metabolites	Glycolysis related metabolites	0.0143086695389068	-0.118122910573641	0.146740249651454	0.832286730045789
WHR	Total cholesterol in LDL	Cholesterol	Cholesterol	0.181769853546256	0.0679163508066322	0.29562335628588	0.00175290649197848
WHR	Mean diameter for LDL particles	Lipoprotein particle size	Lipoprotein particle size	0.0230973070157192	-0.101953336711811	0.148147950743249	0.717337755895516
WHR	Leucine	Amino acids	Branched-chain amino acids	0.102228672760469	-0.0205521034057727	0.225009448926711	0.102696693056684
WHR	Total cholesterol in medium HDL	Lipoprotein subclasses	Medium HDL	-0.0701205046860459	-0.222742107233648	0.0825010978615562	0.367852705413553
WHR	Cholesterol esters in medium HDL	Lipoprotein subclasses	Medium HDL	-0.0446627148928409	-0.193233380709996	0.103907950924314	0.555722219288492
WHR	Free cholesterol in medium HDL	Lipoprotein subclasses	Medium HDL	-0.0497654136062503	-0.202589360842597	0.103058533630096	0.523309564241481
WHR	Total lipids in medium HDL	Lipoprotein subclasses	Medium HDL	0.00166471536242831	-0.148055886760165	0.151385317485022	0.982613179132322
WHR	Concentration of medium HDL particles	Lipoprotein subclasses	Medium HDL	0.0198851423063684	-0.128763864459672	0.168534149072409	0.793171872504771
WHR	Phospholipids in medium HDL	Lipoprotein subclasses	Medium HDL	-0.00729042059939404	-0.160141516469694	0.145560675270906	0.925518579283912
WHR	Total cholesterol in medium LDL	Lipoprotein subclasses	Medium LDL	0.159361882224842	0.0470474986201982	0.271676265829486	0.00541872958343621
WHR	Cholesterol esters in medium LDL	Lipoprotein subclasses	Medium LDL	0.167533482453071	0.0430996097169381	0.291967355189204	0.0083181271564433
WHR	Total lipids in medium LDL	Lipoprotein subclasses	Medium LDL	0.180232697346945	0.0566450765894258	0.303820318104464	0.00425856789452472
WHR	Concentration of medium LDL particles	Lipoprotein subclasses	Medium LDL	0.183564053979827	0.0597909580746757	0.307337149884978	0.00365128558840909
WHR	Phospholipids in medium LDL	Lipoprotein subclasses	Medium LDL	0.162635098137044	0.0490997061059707	0.276170490168117	0.00499083237341913
WHR	Total cholesterol in medium VLDL	Lipoprotein subclasses	Medium VLDL	0.165217923967272	0.0382014966064339	0.29223435132811	0.0107880557226006
WHR	Cholesterol esters in medium VLDL	Lipoprotein subclasses	Medium VLDL	0.161854807792137	0.02838774583158	0.295321869752694	0.0174596845026916
WHR	Free cholesterol in medium VLDL	Lipoprotein subclasses	Medium VLDL	0.156105452042463	0.0332499724105672	0.278960931674359	0.012757777312812
WHR	Total lipids in medium VLDL	Lipoprotein subclasses	Medium VLDL	0.136450343638506	0.0131272706953651	0.259773416581647	0.0301104419722295
WHR	Concentration of medium VLDL particles	Lipoprotein subclasses	Medium VLDL	0.138551613958022	0.0118146637874508	0.265288564128593	0.0321359906923267
WHR	Phospholipids in medium VLDL	Lipoprotein subclasses	Medium VLDL	0.163265930559851	0.0439496813860442	0.282582179733658	0.0073192547663652
WHR	Triglycerides in medium VLDL	Lipoprotein subclasses	Medium VLDL	0.164440235232055	0.0492927872540383	0.279587683210072	0.00512540318945774
WHR	Mono-unsaturated fatty acids	Fatty acids	Fatty acids	0.169862043278931	0.0207511726378495	0.318972913920012	0.0255644137419434
WHR	Other polyunsaturated fatty acids than 18:2	Fatty acids	Fatty acids	0.193969559972156	0.0586878280142736	0.329251291930038	0.00494975161820361
WHR	Phosphatidylcholine and other cholines	Glycerides and phospholipids	Glycerides and phospholipids	0.103495037890294	-0.0413814288561152	0.248371504636703	0.16146532717484
WHR	Phenylalanine	Amino acids	Aromatic amino acids	0.261484045353155	0.117543811807828	0.405424278898482	0.000370056014059688
WHR	Pyruvate	Glycolysis related metabolites	Glycolysis related metabolites	0.0290930337727465	-0.0801553528659856	0.138341420411479	0.601704182969962
WHR	Total lipids in small HDL	Lipoprotein subclasses	Small HDL	0.0762849739572199	-0.0640314591576504	0.21660140707209	0.286613015014759
WHR	Concentration of small HDL particles	Lipoprotein subclasses	Small HDL	0.058086607656849	-0.0777128592486328	0.193886074562331	0.40182478538465
WHR	Triglycerides in small HDL	Lipoprotein subclasses	Small HDL	0.166851664959781	0.0474441705953155	0.286259159324246	0.00616701278528378
WHR	Total cholesterol in small LDL	Lipoprotein subclasses	Small LDL	0.175693497983154	0.0507390041930623	0.300647991773246	0.00585349463083866
WHR	Total lipids in small LDL	Lipoprotein subclasses	Small LDL	0.174610317370187	0.0493410553207607	0.299879579419613	0.00629502286796755
WHR	Concentration of small LDL particles	Lipoprotein subclasses	Small LDL	0.172825474902695	0.0447319210948384	0.300919028710552	0.00818220345130606
WHR	Total cholesterol in small VLDL	Lipoprotein subclasses	Small VLDL	0.178796321323619	0.0528721872645676	0.30472045538267	0.00538668155901217
WHR	Free cholesterol in small VLDL	Lipoprotein subclasses	Small VLDL	0.168147655399666	0.0392612687464049	0.297034042052927	0.010556293715246
WHR	Total lipids in small VLDL	Lipoprotein subclasses	Small VLDL	0.154447320924792	0.014479773561673	0.294414868287911	0.0305593487706583
WHR	Concentration of small VLDL particles	Lipoprotein subclasses	Small VLDL	0.147870184952195	0.0083197528877843	0.287420617016606	0.0378152419014467
WHR	Phospholipids in small VLDL	Lipoprotein subclasses	Small VLDL	0.169473450928172	0.0339563342324316	0.304990567623912	0.0142414660563541
WHR	Triglycerides in small VLDL	Lipoprotein subclasses	Small VLDL	0.127555913895238	-0.00228900630968176	0.257400834100158	0.0541733842671067
WHR	Serum total cholesterol	Cholesterol	Cholesterol	0.134019476386849	0.00837653622008364	0.259662416553614	0.0365574789711758
WHR	Serum total triglycerides	Glycerides and phospholipids	Glycerides and phospholipids	0.14332680540421	0.0154216944822569	0.271231916326163	0.0280690553799442
WHR	Sphingomyelins	Glycerides and phospholipids	Glycerides and phospholipids	0.177323410948065	0.0236147674662293	0.331032054429901	0.0237517476755998
WHR	Total fatty acids	Fatty acids	Fatty acids	0.177788694038197	0.0404752629123634	0.315102125164031	0.0111570714259948
WHR	Total phosphoglycerides	Glycerides and phospholipids	Glycerides and phospholipids	0.121381090012593	-0.0167490296387709	0.259511209663957	0.0850080687511938
WHR	Tyrosine	Amino acids	Aromatic amino acids	0.121117113446852	0.00187618746123652	0.240358039432467	0.0464985381088429
WHR	Urea	Amino acids	Amino acids	-0.018522834164695	-0.132642936029408	0.095597267700018	0.750388142935238
WHR	Valine	Amino acids	Branched-chain amino acids	0.0976602327891685	-0.0310460308265484	0.226366496404885	0.136957685985122
WHR	Mean diameter for VLDL particles	Lipoprotein particle size	Lipoprotein particle size	0.0733355159037234	-0.0450162720537964	0.191687303861243	0.224558898413568
WHR	Total cholesterol in very large HDL	Lipoprotein subclasses	Very large HDL	-0.0779338676803902	-0.207483969397825	0.0516162340370444	0.238364948741189
WHR	Cholesterol esters in very large HDL	Lipoprotein subclasses	Very large HDL	-0.0528642310445393	-0.185365630902804	0.0796371688137258	0.434224339614727
WHR	Free cholesterol in very large HDL	Lipoprotein subclasses	Very large HDL	-0.12622252092325	-0.265545426254458	0.0131003844079579	0.0757818352741615
WHR	Total lipids in very large HDL	Lipoprotein subclasses	Very large HDL	-0.0847716017375187	-0.224518963253864	0.0549757597788266	0.234460148534932
WHR	Concentration of very large HDL particles	Lipoprotein subclasses	Very large HDL	-0.0858328097785482	-0.2260203797402	0.0543547601831039	0.230119330057693
WHR	Phospholipids in very large HDL	Lipoprotein subclasses	Very large HDL	-0.126595045179261	-0.276616113379826	0.0234260230213036	0.0981391042210082
WHR	Triglycerides in very large HDL	Lipoprotein subclasses	Very large HDL	0.0037748468711406	-0.121516149229238	0.129065842971519	0.95291058883375
WHR	Total lipids in very large VLDL	Lipoprotein subclasses	Very large VLDL	0.159078484147687	0.0240245016926166	0.294132466602757	0.0209624137804122
WHR	Concentration of very large VLDL particles	Lipoprotein subclasses	Very large VLDL	0.192474301746814	0.0593551208739963	0.325593482619632	0.00459802767034138
WHR	Phospholipids in very large VLDL	Lipoprotein subclasses	Very large VLDL	0.189166960440515	0.0632164551501027	0.315117465730927	0.00324258134200555
WHR	Triglycerides in very large VLDL	Lipoprotein subclasses	Very large VLDL	0.156209395996404	0.0373335832817145	0.275085208711093	0.0100081248418831
WHR	Total lipids in very small VLDL	Lipoprotein subclasses	Very Small VLDL	0.19580810980964	0.0696046367716321	0.322011582847648	0.00235799206356678
WHR	Concentration of very small VLDL particles	Lipoprotein subclasses	Very Small VLDL	0.19292508695657	0.0658680649951477	0.319982108917992	0.00291948885071715
WHR	Phospholipids in very small VLDL	Lipoprotein subclasses	Very Small VLDL	0.184581056887797	0.0682927486264714	0.300869365149123	0.00186422664486378
WHR	Triglycerides in very small VLDL	Lipoprotein subclasses	Very Small VLDL	0.193298021783086	0.0563129781313664	0.330283065434806	0.00567949302151033
WHR	Total lipids in chylomicrons and largest VLDL particles	Fatty acids	Fatty acids	0.167456275819806	0.0248057450372976	0.310106806602314	0.0214013689206432
WHR	Concentration of chylomicrons and largest VLDL particles	Fatty acids	Fatty acids	0.150318398342596	0.0195687346477389	0.281068062037453	0.0242374238521466
WHR	Phospholipids in chylomicrons and largest VLDL particles	Fatty acids	Fatty acids	0.135899895461226	0.007882693243943	0.263917097678509	0.037462517053574
WHR	Triglycerides in chylomicrons and largest VLDL particles	Fatty acids	Fatty acids	0.0725922810724652	-0.0627722562084044	0.207956818353335	0.29321535859715
